Date,date_unix,categories,USD_BTC_EX_High,Transactions_Volume,Transaction_Volume_USD,Number_of_Transactions,Number_of_Transaction_Per_Block,Median_Transaction_Confirmation_Time,LTC_BTC_EX_High,LTC_BTC_EX_Low,LTC_BTC_EX_Average,LTC_BTC_EX_Volume,LTC_BTC_EX_Volume_Currency,USD_BTC_EX_Low,USD_BTC_EX_Volume_BTC,USD_BTC_EX_Volume_Currency,USD_BTC_EX_Weighted_Price,EUR_BTC_EX_High,EUR_BTC_EX_Low,EUR_BTC_EX_Volume_BTC,EUR_BTC_EX_Volume_Currency,EUR_BTC_EX_Weighted_Price
12/10/2013,1386633600,Year_2013,967,171943,161107070,67874,291,6.6,0.00984,0.00833,,350586.1,,875.001,24673.09828,22808065.19,924.4102596,737.08,685,837.4070468,594580.0922,710.0251837
12/9/2013,1386547200,Year_2013,900,134360,117027891,57289,279,6.066666667,0.0101,0.00964,,140037.3,,765.4,40734.53304,34467501.87,846.1494291,715,600.02,1168.723798,783037.6644,669.9937705
12/8/2013,1386460800,Year_2013,798,191848,138704496,49174,360,7.116666667,0.01037,0.0097,,258323.9,,665.101,34854.02695,25874533.12,742.3685407,631.91,524,1346.236299,795401.3791,590.8334069
12/7/2013,1386374400,Year_2013,874.988,295484,214902235,75125,359,7.216666667,0.01074,0.00982,,271926,,551,119704.4747,85162227.85,711.4372962,689.888,416,3146.337997,1773757.712,563.7530722
12/6/2013,1386288000,Year_2013,996.929,310970,278007050,71277,432,6.65,0.01157,0.0097,,378426.9,,824,45174.48994,40762358.71,902.3313547,798.116,650,1716.983313,1231408.976,717.193328
12/5/2013,1386201600,Year_2013,1077.23,257229,264518651,84995,337,7.566666667,0.01171,0.0108,,220135.4,,846,62497.07702,60574006.91,969.2294392,851,671,1858.991262,1415707.918,761.5463008
12/4/2013,1386115200,Year_2013,1077.23,171004,196826039,79738,293,7.233333333,0.01232,0.01148,,280357,,990.301,12388.50007,12881522.56,1039.796786,849.997,782,922.1607915,755393.6207,819.1560817
12/3/2013,1386028800,Year_2013,1021,167336,177375733,78202,274,8.35,0.01301,0.01156,,651313.5,,928.1,14625.99733,14417943.93,985.775096,806,734.97,665.3679639,521805.2555,784.2356168
12/2/2013,1385942400,Year_2013,989.005,211339,209705624,74324,391,8.85,0.01374,0.01147,,719073.1,,830,26730.4103,24416143.08,913.4219343,777.777,660,947.2140651,687969.0822,726.307925
12/1/2013,1385856000,Year_2013,1054,187688,182057510,67175,337,6.183333333,0.01544,0.01355,,596827.3,,677,61362.62184,53080988.78,865.0378224,840,490,2092.555835,1423123.728,680.0887721
11/30/2013,1385769600,Year_2013,1095.2,231971,259798119,80868,497,9.1,0.01545,0.01265,,1299930,,1019.63,13060.65908,13760361.32,1053.573272,865.671,755,574.3206146,472437.4167,822.6022273
11/29/2013,1385683200,Year_2013,1032,354606,384357424,90409,450,7.55,0.01361,0.01179,,917172.4,,927,28290.36281,27957232.97,988.2246175,818,730,1335.302828,1047526.524,784.4861119
11/28/2013,1385596800,Year_2013,1000,340920,343988520,102010,411,8.016666667,0.01376,0.0118,,941673.6,,850,40277.81638,37350809.97,927.3295655,780,660,1907.946736,1396808.335,732.1002775
11/27/2013,1385510400,Year_2013,950,330571,317679101,91169,455,8.4,0.01458,0.01278,,682815.2,,843,24997.08059,22412417.24,896.6013914,760,660.1,1052.81854,747567.8482,710.0633396
11/26/2013,1385424000,Year_2013,894.7,284191,240113213,80055,344,7.783333333,0.01626,0.01251,,1586546,,737,32905.36614,26709072.64,811.693525,717,589.001,974.899379,640654.0479,657.1488932
11/25/2013,1385337600,Year_2013,750,172074,140067968,71937,505,7.666666667,0.0138,0.0117,,377712.5,,695.2,18262.26438,13212314.07,723.4762237,593,549.71,324.1382357,186389.3914,575.0305606
11/24/2013,1385251200,Year_2013,743.558,226601,188795019,60018,488,6.55,0.0122,0.0114,,312850.2,,630,22245.94837,15511939.64,697.2928004,594.17,510.075,336.2814891,188610.1026,560.8697142
11/23/2013,1385164800,Year_2013,774,194482,162973773,75165,560,8.05,0.01175,0.011,,194162.2,,675,26967.69913,19946439.12,739.6418589,615,550,528.8298591,308018.2354,582.4524279
11/22/2013,1385078400,Year_2013,722,656581,499658342,76646,549,8.25,0.013,0.01024,,557979.4,,615.03,25577.56101,17267381,675.0988101,560,480,504.6608841,268937.5022,532.9073654
11/21/2013,1384992000,Year_2013,684,286131,198846547,71024,488,10.38333333,0.0111,0.01035,,154333.9,,530,32735.563,19877596.59,607.2171903,529.99,405.003,600.9911581,287708.4581,478.7232795
11/20/2013,1384905600,Year_2013,567.87,319297,189981706,77962,399,8.583333333,0.01135,0.0106,,242513.4,,382.49,67479.81477,32683220.14,484.3406914,436.125,300.1,567.0965406,213279.3515,376.0900238
11/19/2013,1384819200,Year_2013,823.275,422813,236770803,93322,348,10.38333333,0.0125,0.01081,,331412.5,,375,85050.54152,51420617.98,604.5889545,625,289.217,820.07448,367752.6551,448.4381163
11/18/2013,1384732800,Year_2013,679.999,314075,183156028,73198,463,9.15,0.013,0.0115,,179749.6,,456,60127.43104,32972837.22,548.3826043,510,353,694.6983121,292391.5102,420.8899102
11/17/2013,1384646400,Year_2013,487.7,171805,79545941,48041,461,7.2,0.01507,0.0113,,1094879,,420.491,21227.57154,9726957.867,458.2228282,366.99,320.005,473.4136089,166773.8568,352.2793888
11/16/2013,1384560000,Year_2013,428.97,222961,96660457,51595,479,7.183333333,0.0125,0.0098,,905755.2,,396.5,12564.20618,5266017.893,419.1285798,328.5,305.219,198.9347711,64105.62575,322.2444492
11/15/2013,1384473600,Year_2013,425.5,228542,97870794,62100,478,7.816666667,0.0125,0.0085,,934944.5,,380,22856.8066,9304766.842,407.0895381,326.21,293.992,307.4137995,96274.98415,313.1771713
11/14/2013,1384387200,Year_2013,411,278926,116172520,70175,602,8.266666667,0.01003,0.00842,,704838.1,,380.583,21398.41636,8551456.467,399.6303429,323.9,294,342.6536949,105382.08,307.5468953
11/13/2013,1384300800,Year_2013,400,222266,87048365,63151,446,6.533333333,0.01109,0.00957,,455026.5,,342.351,21905.24562,8173799.629,373.1434823,300,257.038,353.8452768,102933.036,290.8984314
11/12/2013,1384214400,Year_2013,345.9,227517,80529524,58510,248,6.25,0.01138,0.0107,,102912.9,,320.4,16516.41193,5558667.775,336.5541983,263.517,246,464.6609321,119559.6028,257.3050467
11/11/2013,1384128000,Year_2013,329.698,178429,60555075,54558,263,6.2,0.01228,0.01046,,602030.3,,290,17418.68582,5452415.014,313.0210321,254.9,221,263.8577505,64201.27239,243.3177432
11/10/2013,1384041600,Year_2013,338.9,225470,66944275,57169,380,6.55,0.01314,0.01201,,213959.3,,255,49930.52138,14512870.04,290.6612957,249.375,192.761,502.8914718,109293.4313,217.3300551
11/9/2013,1383955200,Year_2013,349.114,292969,105398358,57804,415,8.183333333,0.01365,0.01297,,77460.55,,301.1,26504.49788,8784038.236,331.4168891,270,223.8,366.3484454,89020.92178,242.9952219
11/8/2013,1383868800,Year_2013,315,324225,105554624,59961,335,10.13333333,0.01421,0.01211,,502149.9,,280.019,18564.37829,5558032.738,299.3923444,250,212.782,346.5353066,79341.90419,228.9576349
11/7/2013,1383782400,Year_2013,292.499,286822,83843663,58631,309,8.333333333,0.0148,0.01305,,323317.8,,250.323,35945.95164,9860992.881,274.3283299,222.934,185,678.4636289,141078.4613,207.9381345
11/6/2013,1383696000,Year_2013,253.9,256762,66303724,55035,279,7.316666667,0.01545,0.0141,,187997,,237.181,18758.3317,4644088.238,247.5746944,194.9,181.9,240.3981385,45501.42175,189.2752666
11/5/2013,1383609600,Year_2013,244.88,354723,87485395,51134,340,7.6,0.01625,0.0151,,166851.5,,216,24979.71718,5784803.852,231.5800379,187.82,168,385.4043278,68260.54139,177.1141019
11/4/2013,1383523200,Year_2013,225,196469,44225105,42094,407,6.133333333,0.01605,0.0155,,57401.03,,206,13066.95127,2799458.968,214.2396425,173,158,133.6093794,22101.89416,165.421726
11/3/2013,1383436800,Year_2013,209.85,110666,22891169,35815,450,6.083333333,0.0174,0.0141,,305654.3,,198,9197.392034,1864115.451,202.678699,165,151.064,425.5144443,67096.28975,157.6827547
11/2/2013,1383350400,Year_2013,201,123969,25308174,41179,380,5.75,0.01858,0.01375,,536239.4,,197.8,3495.376784,697432.1376,199.5298878,156,151,128.0364482,19632.864,153.3380867
11/1/2013,1383264000,Year_2013,199.2,150491,30585801,48306,339,6.45,0.01588,0.01435,,185757.6,,195.552,3715.425726,735178.8096,197.8720243,154.778,150.035,137.7727625,21024.56965,152.6032379
10/31/2013,1383177600,Year_2013,198.39,148878,30015321,56476,300,5.7,0.01665,0.01504,,147397.7,,192.2,5517.722836,1080312.53,195.7895607,156.974,148.1,122.6489921,18776.72858,153.0932156
10/30/2013,1383091200,Year_2013,198.442,166703,33905628,47911,210,5.683333333,0.01705,0.0163,,82537.04,,191.012,11047.08521,2155531.475,195.1221914,154.5,148,211.8616501,32039.17834,151.2268894
10/29/2013,1383004800,Year_2013,198.6,279413,56466616,51237,182,7.233333333,0.0175,0.0166,,51506.19,,188.1,6132.40018,1184623.043,193.1744517,163.721,145.01,175.0201382,26607.65889,152.0262706
10/28/2013,1382918400,Year_2013,192.429,117402,23040191,48635,189,6.583333333,0.01717,0.01648,,91668.86,,181.201,8053.856142,1510326.293,187.5283425,148.481,142.5,53.70835879,7823.031109,145.6576087
10/27/2013,1382832000,Year_2013,187,107717,20364921,44388,254,7.483333333,0.01778,0.01701,,105772.6,,170.42,12486.95959,2222478.502,177.9839588,145,132.296,102.204432,14395.46253,140.8496897
10/26/2013,1382745600,Year_2013,179,202792,36443698,49353,270,6.5,0.01797,0.01693,,109681.2,,166.4,31430.66047,5459827.484,173.7102372,138.777,130.75,109.2996824,14684.7714,134.3532852
10/25/2013,1382659200,Year_2013,184.5,342303,59153404,59853,244,5.466666667,0.01869,0.014,,385594.2,,156,35003.94768,5946945.634,169.89357,142.39,121.1,340.2434292,43858.24044,128.9025347
10/24/2013,1382572800,Year_2013,204,250788,49099293,63265,326,6.066666667,0.01899,0.01753,,132039.3,,152.499,44180.34667,7993939.83,180.9388208,156,110,622.8027888,81395.4456,130.6921662
10/23/2013,1382486400,Year_2013,199.5,242239,48435641,54572,271,5.95,0.01842,0.01663,,133252.3,,182.843,20870.45253,3973488.879,190.3882474,153.73,141,214.2452607,31512.69475,147.0870097
10/22/2013,1382400000,Year_2013,187,342377,65660979,64906,250,4.883333333,0.01727,0.01635,,117605.1,,169.9,17428.76664,3133729.143,179.8021172,144,132.117,317.1656906,43851.61332,138.2608984
10/21/2013,1382313600,Year_2013,173.999,174957,30979595,58142,248,5.966666667,0.01798,0.01645,,293100.8,,158.525,12876.23468,2139337.339,166.1461905,132,121.7,147.8032597,18897.21676,127.8538565
10/20/2013,1382227200,Year_2013,159,122340,20272986,49864,249,5.5,0.01869,0.0178,,136624.5,,154.5,4224.927464,664689.8658,157.3257462,125.999,120,44.9705399,5516.989114,122.6800729
10/19/2013,1382140800,Year_2013,160,197109,32532840,54639,302,5.7,0.01927,0.01837,,79668.26,,145.71,18321.12063,2806387.368,153.1777135,124.53,111,204.4558708,24501.21567,119.8362051
10/18/2013,1382054400,Year_2013,147.5,155194,23370691,60446,258,6.566666667,0.01946,0.01838,,105132,,140.109,27456.64072,3902175.001,142.1213556,113.5,106.2,109.8583816,12050.59897,109.6921218
10/17/2013,1381968000,Year_2013,141,178651,25606096,45193,260,6.716666667,0.0198,0.01922,,80900.76,,134.201,22771.2877,3153285.04,138.4763603,109.5,104,62.29036131,6721.159753,107.9004779
10/16/2013,1381881600,Year_2013,144.85,206391,29272418,51947,289,5.333333333,0.0199,0.0193,,88915.28,,131.374,32220.27305,4414598.471,137.0130682,110.399,101.2,351.4696312,37830.12221,107.6341136
10/15/2013,1381795200,Year_2013,137.989,180843,25180562,57320,230,4.966666667,0.01995,0.01944,,48305.67,,130.801,9012.273095,1209693.51,134.2273472,107.987,100,161.8692043,16808.22424,103.8383077
10/14/2013,1381708800,Year_2013,133.999,174393,23663367,55763,249,4.6,0.0201,0.0195,,65778.28,,127.836,20931.456,2739719.902,130.8900777,102.253,98,153.0204483,15397.78147,100.6256461
10/13/2013,1381622400,Year_2013,128.663,101457,13162986,51248,349,4.766666667,0.02026,0.01916,,148793.2,,124.48,4467.215382,563453.7541,126.1308681,98,95.7,130.7402324,12696.2315,97.1103636
10/12/2013,1381536000,Year_2013,124.99,133286,16997986,49674,252,5.866666667,0.02081,0.01942,,95611.17,,123.71,1739.184299,216621.0876,124.5532677,96.5999,95.6501,20.9908195,2017.048919,96.09195672
10/11/2013,1381449600,Year_2013,125,157854,20022201,54449,237,6.883333333,0.0199,0.01898,,79570.58,,123.16,4398.016047,545745.1828,124.0889476,97,95.42,70.88006787,6836.007236,96.444705
10/10/2013,1381363200,Year_2013,125,158088,19987068,57769,231,5.65,0.02024,0.01966,,72075.92,,123,7860.090832,974212.3789,123.944163,97.48,92.999,198.9991441,19183.61574,96.40049373
10/9/2013,1381276800,Year_2013,123.999,179252,22600153,46991,216,6.516666667,0.02034,0.01981,,66611.38,,121.413,8081.480207,994401.7519,123.0469823,97.099,95,74.0147226,7124.555549,96.25862665
10/8/2013,1381190400,Year_2013,122.687,132836,16450364,42865,223,6.966666667,0.02124,0.0196,,106073.5,,120.58,7238.247362,881999.1535,121.8525852,95.98,94.211,87.7395869,8317.503877,94.79761839
10/7/2013,1381104000,Year_2013,123.879,179184,22147123,43235,252,7.266666667,0.02037,0.01903,,147511.1,,119.01,3599.102113,436335.8784,121.2346482,96,93.51,71.60900861,6763.217931,94.44646787
10/6/2013,1381017600,Year_2013,119.9,94625,11506441,44751,307,5.45,0.02025,0.0195,,79920.72,,118.221,1207.696425,143724.3123,119.0069866,94.5,93.11,47.79541324,4499.608942,94.143112
10/5/2013,1380931200,Year_2013,120,98794,12004509,47895,296,6.266666667,0.02033,0.01989,,86627.55,,118.221,1947.470785,232649.4392,119.4623514,95.5,93.0044,15.75408,1485.557649,94.29669327
10/4/2013,1380844800,Year_2013,120.8,155171,18930821,54796,256,6.783333333,0.02149,0.02002,,105554.5,,115.224,4458.663132,528038.878,118.4298661,96,88.867,194.2009103,18297.75767,94.22076158
10/3/2013,1380758400,Year_2013,116.5,336325,39333168,61708,274,6.183333333,0.022,0.02047,,61943.05,,100,7580.111421,831661.697,109.7162892,94.49,77.7,83.10490703,7409.093974,89.15350776
10/2/2013,1380672000,Year_2013,124.492,289498,30243868,60542,282,7.133333333,0.02249,0.02078,,99245.84,,75,23606.26156,2395109.248,101.4607604,94.49,60.5,397.4640695,32486.48223,81.73438738
10/1/2013,1380585600,Year_2013,124.688,223311,28385075,55320,221,6.15,0.0229,0.02173,,63053.48,,122.717,3873.420381,479801.1698,123.8701516,94.49,90.514,103.9600994,9614.904221,92.48648542
9/30/2013,1380499200,Year_2013,123.98,141959,17858428,42073,226,6.533333333,0.02287,0.0215,,79243.2,,121.2,3099.639226,380663.7671,122.8090559,92.49,90.0213,43.35619232,3972.830796,91.63237323
9/29/2013,1380412800,Year_2013,124.79,145305,18613584,41741,307,6.266666667,0.02349,0.02121,,188016.2,,122.9,2714.529784,336146.618,123.8323558,93,75.01,142.7416113,12707.91741,89.02742022
9/28/2013,1380326400,Year_2013,123.7,135783,17176512,44660,296,7.216666667,0.02383,0.02125,,134978.3,,122.06,1786.110221,219900.5594,123.1170153,94.488,92.5,94.43348295,8787.961454,93.05980442
9/27/2013,1380240000,Year_2013,123.499,163774,20570062,50429,349,7.416666667,0.025,0.01895,,569159.2,,121.59,2739.510946,336632.6569,122.8805665,94.49,93.1,52.9488833,4971.32849,93.8892037
9/26/2013,1380153600,Year_2013,123.189,160740,19907594,54262,282,7.316666667,0.01912,0.01847,,75877.43,,121.014,2285.638347,279416.779,122.2489023,95.1,93.2674,111.4923694,10452.18691,93.74800238
9/25/2013,1380067200,Year_2013,123.8,179548,22296216,58150,256,5.65,0.01924,0.01851,,54724.49,,121,3399.936303,416430.35,122.4818093,95.1,92.441,95.2300367,8948.578666,93.96802706
9/24/2013,1379980800,Year_2013,121.794,215108,26370038,63563,248,6.183333333,0.01959,0.01851,,69551.54,,119.502,3365.822787,406625.5255,120.810141,94.498,93,71.42938569,6710.658386,93.94814643
9/23/2013,1379894400,Year_2013,122.2,161317,19845271,60286,261,5.116666667,0.02012,0.01831,,189040.4,,120.009,2634.953543,319297.3843,121.1776144,95,94,40.34281411,3819.888115,94.68571292
9/22/2013,1379808000,Year_2013,122.189,118843,14591512,52686,286,5.633333333,0.0209,0.01945,,191005.6,,120.5,1543.677685,187026.8058,121.1566428,95.7,94.11,9.40197,898.2537173,95.53888359
9/21/2013,1379721600,Year_2013,122.495,110774,13680647,53286,317,6.266666667,0.02098,0.02053,,55501.98,,120.8,1925.16967,233671.542,121.3771158,96,94.75,38.0949965,3626.719892,95.20200092
9/20/2013,1379635200,Year_2013,123.999,149572,18543950,58990,271,6,0.02116,0.02015,,87812.07,,119.502,4835.857137,588386.7127,121.6716491,97,95.309,29.970109,2881.557045,96.14769985
9/19/2013,1379548800,Year_2013,125,219847,27283020,59004,316,6.116666667,0.02139,0.0201,,186738.7,,120,5568.590998,683295.6523,122.7053042,99.49,95.3,102.7712207,10044.98983,97.74127199
9/18/2013,1379462400,Year_2013,126.01,161163,20504733,64383,272,8.683333333,0.02196,0.0209,,65887.48,,124.423,3562.300719,446175.766,125.2493266,100.708,97.99,99.23357809,9865.072122,99.41264148
9/17/2013,1379376000,Year_2013,125,137920,17593089,66291,255,7.3,0.02249,0.01999,,147877.7,,123.151,3515.211465,437131.2335,124.3541784,97.99,97,124.8667415,12160.24746,97.38579961
9/16/2013,1379289600,Year_2013,125,125440,15807935,50391,284,7.233333333,0.02338,0.021,,78694.63,,122.4,4114.459239,510543.0352,124.0850876,99,96.711,24.1464483,2367.571732,98.05051667
9/15/2013,1379203200,Year_2013,124.03,78935,9903219,46764,305,6.466666667,0.0239,0.0224,,99033.51,,121,3101.729732,380509.311,122.6764883,98.989,96.55,9.7553685,957.0729477,98.10730858
9/14/2013,1379116800,Year_2013,125,107619,13379196,47147,302,5.633333333,0.0228,0.02134,,126748.1,,122.511,3316.200171,411486.8729,124.0838465,99.8,96,37.65725591,3673.343386,97.54676216
9/13/2013,1379030400,Year_2013,125,136310,17487264,48362,426,5.616666667,0.02311,0.021,,188339.6,,122,3277.931638,406674.5216,124.0643694,99.1949,96,28.87421446,2825.878479,97.86858384
9/12/2013,1378944000,Year_2013,124.898,148555,19081844,50982,374,5.4,0.02378,0.02268,,77577.52,,122.56,3737.343578,462996.7426,123.8839119,98.7,95.071,108.8006183,10557.58621,97.03608653
9/11/2013,1378857600,Year_2013,124.9,140855,17480102,49512,298,5.75,0.0249,0.02321,,133517.9,,117,7498.662198,908973.5502,121.2180955,98,93.15,105.1013636,9951.651554,94.68622682
9/10/2013,1378771200,Year_2013,121.909,149332,18426068,53551,255,7,0.0251,0.02461,,35062.73,,119.312,2050.975705,247390.8935,120.6210746,96.477,94,100.5852117,9580.529568,95.24789388
9/9/2013,1378684800,Year_2013,121.999,126248,15359356,54966,218,6.133333333,0.0251,0.02454,,28616.62,,114.5,5363.499725,633818.0414,118.1724758,96,92.4322,132.294926,12488.60911,94.39975882
9/8/2013,1378598400,Year_2013,118.345,80795,9575050,46470,230,8.1,0.0253,0.02473,,41118.94,,114.4,2130.124895,246518.1491,115.7294343,95,92.442,70.1167799,6542.66277,93.31094182
9/7/2013,1378512000,Year_2013,119,114950,13811249,54231,245,7.65,0.02599,0.02408,,109595.1,,112.125,3172.113376,368095.1118,116.0409696,95,91.0533,105.6071748,9825.662168,93.03972182
9/6/2013,1378425600,Year_2013,119.289,131448,16094489,63412,246,5.783333333,0.0252,0.02387,,154008.5,,113,4963.907711,577051.0039,116.2493418,95,92.0001,37.38130062,3486.049252,93.25649975
9/5/2013,1378339200,Year_2013,119.487,204832,25503578,60222,287,7.05,0.026,0.0245,,104285.9,,111.611,4982.25617,578467.9736,116.1056264,96,91,86.4683909,8066.283097,93.28591654
9/4/2013,1378252800,Year_2013,124.999,194948,24707681,51136,284,6.65,0.02593,0.02453,,135235.4,,112.1,8233.345302,982582.7508,119.341861,100.777,92,254.6389432,24619.10971,96.68242177
9/3/2013,1378166400,Year_2013,125.96,161440,21059813,50503,311,6.35,0.02625,0.02451,,108199.4,,123.5,2179.546845,272297.7463,124.9331929,100.998,98.8003,96.96471137,9672.221311,99.74991081
9/2/2013,1378080000,Year_2013,126.566,138283,18119264,50456,332,4.583333333,0.02615,0.02455,,126503.5,,123.05,3418.255911,427500.8594,125.0640299,101.989,98.6,120.5709149,12020.68379,99.6980391
9/1/2013,1377993600,Year_2013,126.402,147474,19292550,45578,333,5.116666667,0.02648,0.026,,55146.53,,119,2713.18444,337366.7659,124.3434692,101.999,97.75,56.93409633,5678.429418,99.73688499
8/31/2013,1377907200,Year_2013,126.555,162165,21527351,52533,369,6.55,0.02698,0.02598,,97886.14,,120,5162.41167,638544.2513,123.6910754,102,94,372.7395826,36792.64066,98.70870276
8/30/2013,1377820800,Year_2013,121.95,159447,19897419,60716,293,6.15,0.0265,0.02537,,188139.9,,115.512,5097.665284,605380.5858,118.7564409,97,90.8912,163.1379168,15408.86783,94.45301331
8/29/2013,1377734400,Year_2013,116.08,224747,26852781,61525,272,5.933333333,0.0271,0.02613,,124315,,114.796,1712.806038,197724.5602,115.4389673,92,90.001,50.2707191,4579.548556,91.0977332
8/28/2013,1377648000,Year_2013,116.299,197898,23599317,63645,214,7.016666667,0.02868,0.02635,,213914.5,,114.013,3063.480249,353240.3196,115.3068702,91.4,89.1,74.45516636,6733.088545,90.43144853
8/27/2013,1377561600,Year_2013,116.5,193919,22789346,61016,205,7.616666667,0.0289,0.02812,,61718.15,,108.289,6060.403526,686628.7303,113.2975267,92.3001,82.8,92.55306045,8256.19219,89.20496146
8/26/2013,1377475200,Year_2013,110,140954,15758636,53528,244,7.75,0.02989,0.0272,,148078.8,,106.206,2991.506896,324299.0755,108.4065947,86.99,83,44.92458032,3828.854946,85.22850784
8/25/2013,1377388800,Year_2013,110.35,107052,12086159,45094,312,8.283333333,0.02846,0.02682,,113089.5,,106.054,3510.16951,382163.2018,108.8731472,88,84,17.05730746,1467.056439,86.00750395
8/24/2013,1377302400,Year_2013,107,113599,12358432,51085,310,5.966666667,0.0288,0.02701,,87661.19,,104.1,1949.823638,206222.1927,105.7645362,84.728,82.501,5.2037015,433.1602038,83.24078615
8/23/2013,1377216000,Year_2013,107.3,171005,18379588,59969,381,5.683333333,0.0283,0.02612,,174697.9,,102.138,3521.027158,367851.1941,104.4726943,84.728,81.5,49.09862463,4041.112198,82.30601629
8/22/2013,1377129600,Year_2013,109,174912,19417003,62772,354,5.633333333,0.02962,0.02745,,151887.2,,106.003,3416.100356,367683.5586,107.6325401,86.2,82.7,63.00991627,5325.988494,84.52619538
8/21/2013,1377043200,Year_2013,109,195696,21477614,63416,328,5.2,0.0306,0.02922,,94800.61,,101.13,5668.106134,596204.1207,105.1857722,85.4316,79,62.64465337,5149.448825,82.20093093
8/20/2013,1376956800,Year_2013,103.101,208189,21774465,66539,315,6.6,0.03071,0.02972,,72047.9,,99,2432.237758,244158.1381,100.3841574,81.174,77,86.11268181,6779.765263,78.7313218
8/19/2013,1376870400,Year_2013,100.624,181610,18536956,69938,274,7.116666667,0.031,0.03008,,58383.14,,96.72,4699.541384,466123.6597,99.18492498,79.43,75.1,72.51023423,5701.799459,78.6344096
8/18/2013,1376784000,Year_2013,97.288,99527,9855148,53134,278,6.116666667,0.03087,0.02939,,87810.8,,96.5,1290.940324,125162.6013,96.95459887,77.1,75,33.543879,2552.9983,76.10921504
8/17/2013,1376697600,Year_2013,97.2,110867,10908216,59253,301,5.833333333,0.03139,0.0306,,62015.6,,96.003,1279.675964,123757.1994,96.70979443,75.91,74.9727,31.7015749,2389.096843,75.36208692
8/16/2013,1376611200,Year_2013,96.9,160380,15799075,68301,307,7.216666667,0.03149,0.03074,,58457.7,,95,1973.029153,189730.4254,96.16199798,76,75,66.15767907,4968.197149,75.09630355
8/15/2013,1376524800,Year_2013,98.1,190244,18697134,59029,367,7.166666667,0.0319,0.03063,,116263.1,,95.941,2589.692556,250429.9319,96.70257241,76.8954,75,52.21806688,3957.01742,75.77870374
8/14/2013,1376438400,Year_2013,98.27,188717,18877399,50484,392,8.416666667,0.0322,0.03106,,59923.43,,94.5,5075.749018,491626.2554,96.85787332,76.8955,72.1218,40.9288108,3072.486391,75.06903647
8/13/2013,1376352000,Year_2013,95.01,259010,27791508,53484,269,6.15,0.03224,0.03193,,45477.46,,93.7,2382.236607,224848.1281,94.38530475,74.3688,72.12,42.6103411,3136.294583,73.60407126
8/12/2013,1376265600,Year_2013,94.9,221673,23274506,45811,316,5.25,0.03237,0.03197,,56833.84,,92.392,2775.709254,261454.4034,94.19372833,73.3,71.1067,26.54439527,1914.346983,72.11868885
8/11/2013,1376179200,Year_2013,95.59,117769,12230280,41059,397,5.2,0.03243,0.03183,,64463.46,,92.5,2784.643907,261038.3311,93.7420869,73,71.03,25.0990049,1829.810172,72.90369396
8/10/2013,1376092800,Year_2013,94.732,111037,11394420,52040,353,5.616666667,0.0322,0.0316,,123219.6,,92,2384.640283,222289.5103,93.21720843,73.59,69.7503,25.20035536,1798.50725,71.36832892
8/9/2013,1376006400,Year_2013,95.5,137914,14108629,53241,327,5.8,0.03224,0.03151,,100996.7,,93.16,1830.478367,172845.8543,94.4266031,75.2498,72.1,58.42212322,4287.427992,73.38706223
8/8/2013,1375920000,Year_2013,97.493,148904,15173289,57036,278,6.35,0.03258,0.03032,,243234.4,,92.42,6100.300084,577384.0376,94.64846479,76.949,71.4,142.0389921,10514.3133,74.02413341
8/7/2013,1375833600,Year_2013,98.2,147510,15577018,57225,200,6.65,0.03145,0.02973,,123926.3,,96.01,2802.111518,272648.1097,97.30094893,77.85,75.55,66.90966006,5113.283301,76.42070362
8/6/2013,1375747200,Year_2013,98,162196,17336173,52260,191,6.216666667,0.032,0.02934,,133702,,95.9,2972.160599,287636.9967,96.77707081,78,74,61.97855803,4680.651737,75.52050074
8/5/2013,1375660800,Year_2013,96.8,155819,16579173,47903,261,6.6,0.03093,0.02925,,72798.8,,94.043,2960.02284,283826.5448,95.88660634,76.9998,74,74.44119943,5635.808515,75.7081906
8/4/2013,1375574400,Year_2013,95.12,93830,9821585,44605,255,6.75,0.03093,0.0279,,304108.1,,93.5,1758.41954,166165.7511,94.49721602,74.95,73.4371,14.55656886,1090.652875,74.92513421
8/3/2013,1375488000,Year_2013,96.269,210492,21849030,49065,282,6.733333333,0.033,0.03019,,238131.9,,94.03,1726.163511,163870.3807,94.93328974,75.8,73.61,39.94480905,2988.46388,74.81482453
8/2/2013,1375401600,Year_2013,96.999,163294,17227543,53174,325,6.333333333,0.03418,0.03195,,137204,,93.211,4281.646483,408906.452,95.50215171,78,73.9999,109.1946982,8323.344468,76.22480398
8/1/2013,1375315200,Year_2013,97.234,238051,24802510,45823,276,6.85,0.03447,0.0337,,98988.35,,93.5,3234.661694,308625.9616,95.41212985,77.395,75.001,254.9001109,19388.14972,76.06175473
7/31/2013,1375228800,Year_2013,99.9,266412,27961402,51919,249,6.316666667,0.036,0.03241,,258884.8,,94.01,7603.90418,736091.7596,96.80444969,80.3,75.4,229.1851893,18196.27572,79.3955132
7/30/2013,1375142400,Year_2013,95,171115,17436599,39998,260,6.35,0.03639,0.03518,,134167,,90.761,4359.158423,404694.6527,92.83779424,77,72.0008,42.223138,3141.239436,74.39616249
7/29/2013,1375056000,Year_2013,92.589,179861,18173521,44260,274,8.2,0.036,0.03457,,153038.3,,88.6,4519.474484,410503.9103,90.8300095,74,72.0001,59.47405437,4345.571068,73.06666938
